Unnamed: 0,ID,Sentence,Readability_Level_19,Unnamed: 3,عدد الكلمات,تهجئة/إملاء,تصريف واشتقاق,تراكيب نحوية,مفردات,فكرة / محتوى,ملاحظات,99,annotator,reasoning_round,98,95,100,Unnamed: 11,Orthography,word count,Morphology,syntactic,vocab,content
342,20700630014,وبكلمات مبسطة التسامح من أهم الصفات التي يجب أن تتواجد في الإنسان المسلم ،,10,ي (صف 4),,,,,أسماء الوصل المفردة,,,,Samar,7.0,,1.0,,,,,,,V,
343,20700670012,معا لمحو العنصرية ولنستقبل التسامح بصدر رحب .,12,ل (صف 5),,,,,مفردات فصيحة - سامر ٣,,,,Samar,7.0,,1.0,,,,,,,V,
344,20800050078,يمكن أن نتحدث حول هذا الموضوع في مقهى .,7,ز (صف 2),,أفعال/أسماء معتلة الآخر,,مفعول فيه (ظروف زمان ومكان),,,,,Samar,7.0,,1.0,,,O,,,S,,
345,20800050102,هل أنت اسكتلندي ؟,7,ز (صف 2),,,,أداة الاستفهام هل,,,,,Samar,7.0,,1.0,,,,,,S,,
346,20800080031,كيف تريد النقود ؟ من فضلك املأ هذه الورقة ووقع هنا .,7,ز (صف 2),,,فعل الأمر المفرد,,,,,,Samar,7.0,,1.0,,,,,M,,,
347,20800160061,"هلا حجزت لي تاكسي الساعة السادسة صباح غد , من فضلك ؟",10,ي (صف 4),,,,خبر مقدم / مبتدأ مؤخر,,,,,Samar,7.0,,1.0,,,,,,S,,
348,21000020042,نعم ، هذا ما قلته,10,ي (صف 4),,,,,,,اسم موصول مفرد,,Samar,7.0,,0.0,,,,,,,,
349,21000080010,حسنا ، تفضل بالدخول سوف أحضر دفتر الشيكات,8,ح (صف 3),,,سوابق أخرى: سين الاستقبال ، واو الاستئناف، فاء العطف,,,,,,Samar,7.0,,1.0,,,,,M,,,
350,21100070029,ومِنْ جاهلٍ بي وهو يجهل جهلَهُ,15,س (صف 10-11),,,,,,أفكار رمزية، مجردة، عِلمية، أو شعرية وتحتاج إلى معارف لغوية ومعرفية سابقة للبناء عليها لأجل فهمها,,,Samar,7.0,,1.0,,,,,,,,C
351,30100610004,وكان اعتماده الأساسي على كتاب وضعه بالفرنسية «الأب دريوتون» الذي ظل سنواتٍ مديرًا لمصلحة الآثار المصرية وللمُتحفِ الفرعوني بالقاهرة، واسم هذا الكتاب: «المسرح المصري» وقد صدر في سنة ١٩٤٢م.,14,ن (صف 8-9),,,,,مفردات قانونية، علمية، دينية، سياسية،... غير متخصصة/عامة,,,,Samar,7.0,,1.0,,,,,,,V,
352,30100610024,والجواب على هذه الأسئلة لا نظنُّ أن باستطاعتنا أن نجده إلا بالمقارنة بين عقلية المصري القديم وطريقة تصوُّرِه لآلهته، وعقلية اليوناني القديم وطريقة تصوُّره هو الآخر لآلهته.,14,ن (صف 8-9),,,,,مفردات قانونية، علمية، دينية، سياسية،... غير متخصصة/عامة,,,,Samar,7.0,,1.0,,,,,,,V,
353,30100670036,وقيل إن البعض كان ينتهي بهم الحال في باحة المنزل الأمامية لأشخاص آخرين.,10,ي (صف 4),,,المبني للمجهول,"إن وأخواتها, كان وأخواتها",,,,,Samar,7.0,,1.0,,,,,M,S,,
354,30101080012,شكل ١-١,2,ب (صف 1),٢ هو أعلى عدد كلمات مطبعية غير متكررة بدون علامات الترقيم,,,,,,,,Samar,7.0,,1.0,,,,W,,,,
355,30101320014,عمِل في الجزء الأول من حياته المهنية في عدد من الشراكات، ودرس كل فرع من فروع صناعة الفخار وبيعه.,11,ك (صف 4),٢٠ هو أعلى عدد كلمات مطبعية غير متكررة بدون علامات الترقيم,,,,,,,,Samar,7.0,,1.0,,,,W,,,,
356,30101330024,الحب الأفلاطوني,15,س (صف 10-11),,,,,المفردات المتخصصة التي لا تكفي معرفة الكلمة وحدها لفهمها، وإنما يحتاج إلى معرفة الفكرة/المفهوم لفهمها,,,,Samar,7.0,,1.0,,,,,,,V,
357,30101370057,فلسنا على استعداد لأن نخترع العجلة من جديد، بل على النقيض، نحاول إصلاح العجلة القديمة.,12,ل (صف 5),,,,,(بل - بلى - أجل - قط),,,,Samar,7.0,,1.0,,,,,,,V,
358,30101510024,(٢) دراسته باعتباره إنسانًا منذ نشأ حتى صار صاحب مذهب أصبح خالدًا في الفقه.,14,ن (صف 8-9),,,,,مفردات قانونية، علمية، دينية، سياسية،... غير متخصصة/عامة,,,,Samar,7.0,,1.0,,,,,,,V,
359,30101530028,ولد نابوليون بونابرت في أجاكسيو من أعمال جزيرة كورسكا، في الخامس عشر من شهر آب سنة ١٧٦٩، من شارل بونابرت وليسيا رامولينو.,11,ك (صف 4),٢٠ هو أعلى عدد كلمات مطبعية غير متكررة بدون علامات الترقيم,,,,,,,,Samar,7.0,,1.0,,,,W,,,,
360,30101590002,إلى أليشا وعائلتنا الصغيرة.,6,و (صف 2),,كلمات من ٥ مقاطع (بدون حساب حركات الإعراب),,,,,,,Samar,7.0,,1.0,,,O,,,,,
361,30101660010,الكود المنظِّم للفضاء الإلكتروني الإصدار ١٫٠,11,ك (صف 4),,,المشتقات على أنواعها,,,,,,Samar,7.0,,1.0,,,,,M,,,
362,30200130020,وحدة بناء الحمض النووي هي  (أ) نيوكليوسوم  (ب) نيكليوتايد  (ج) السكر الخماسي  (د) مجموعة فوسفات,16,ع (صف 12),,,,,مفردات متخصصة ومفردات عربية عالية غير شائعة كثيرا في الفضاء العام. مفردات في الغالب بعيدة عن اللهجات العامية.,,,,Samar,7.0,,1.0,,,,,,,V,
363,30200140019,-هرمون يعمل في مكان إفرازه  (أ) الادرينالين  (ب) الجاسترين  (ج) الانسولين,16,ع (صف 12),,,,,مفردات متخصصة ومفردات عربية عالية غير شائعة كثيرا في الفضاء العام. مفردات في الغالب بعيدة عن اللهجات العامية.,,,,Samar,7.0,,1.0,,,,,,,V,
364,30200450013,( يبلغ الضغط الجوي على وحدة مساحة مقدارها (1) سم2 عند ارتفاع 1000: متر  (أ) 1013 ملبيار  (ب) 915 ملبيار  (ج) 840 ملبيار  (د) 1064 ملبيار,14,ن (صف 8-9),,,,,مفردات قانونية، علمية، دينية، سياسية،... غير متخصصة/عامة,,,,Samar,7.0,,1.0,,,,,,,V,
365,30200810007,من آثار الكلم الطيب في حياة الفرد والمجتمع التي يدل عليها: (اتقوا النار ولو بشق تمرة، فمن لم يجد فبكلمة طيبة)   (أ) نيل رضا الله  (ب) إشاعة المحبة بين الناس والقضاء على العداوة والشحناء  (ج) التخلص من كيد الشيطان وسعيه للإفساد بين الناس وإيقاع العداوة بينهم  (د) جميع ما ذكر,13,م (صف 6-7),,,,الجمل شرطية ( مركبة - عادية),,,,,Samar,7.0,,1.0,,,,,,S,,
366,30300400019,ونحن نعرف جميعا سعادة الذكرى العفوية، التي يبرز فيها الزمن خاصيته بوصفه وهما.,14,ن (صف 8-9),,,,,مفردات فصيحة - سامر ٤,,,,Samar,7.0,,1.0,,,,,,,V,
367,30400060055,حرية الرأي والبحث العلمي مكفولة، ولكل انسان حق التعبير عن رأيه ونشره بالقول أو الكتابة أو غيرهما، وذلك وفقاً للشروط والأوضاع التي يبينها القانون.,14,ن (صف 8-9),,,,,مفردات قانونية، علمية، دينية، سياسية،... غير متخصصة/عامة,,,,Samar,7.0,,1.0,,,,,,,V,
368,30400090038,يحدد القانون شروط إنشاء الأحزاب السياسية وعملها وحلها.,14,ن (صف 8-9),,,,,مفردات قانونية، علمية، دينية، سياسية،... غير متخصصة/عامة,,,,Samar,7.0,,1.0,,,,,,,V,
369,30400110010,وتواصل الحكومة أداء مهامها كالمعتاد إلى أن يتم اختيار السلطان وممارسة سلطته.,12,ل (صف 5),,,,,مفردات فصيحة - سامر ٣,,,,Samar,7.0,,,,,,,,,V,
370,30400110041,ولا يجوز لأي سلطة أو جماعة إنشاء تشكيلات عسكرية أو شبه عسكرية، وينظم القانون الخدمة العسكرية، والتعبئة العامة أو الجزئية، وحقوق وواجبات وقواعد الانضباط للقوات المسلحة وسلطات الأمن العام وأي قوات أخرى تقرر الدولة إنشائها.,14,ن (صف 8-9),,,,,مفردات قانونية، علمية، دينية، سياسية،... غير متخصصة/عامة,,,,Samar,7.0,,1.0,,,,,,,V,
371,30500150017,المعاملاتُ,6,و (صف 2),,كلمات من ٥ مقاطع (بدون حساب حركات الإعراب),,,,,,,Samar,7.0,,1.0,,,O,,,,,
372,30500190013,يستكمل المخطط الذهني لمجالات التحديات المائية لمؤشر كفاية المياه.,18,ص (جامعة  3-4),,,,,مفردات عِلمية وتراثية غير متداولة اليوم وغير مألوفة لغير المتخصص,,,,Samar,7.0,,1.0,,,,,,,V,
373,30500210055,الأمن الوطني.,12,ل (صف 5),,,,,مفردات فصيحة - سامر ٣,,,,Samar,7.0,,1.0,,,,,,,V,
374,30600060035,34 فَلَمَّا عَبَرُوا جَاءُوا إِلَى أَرْضِ جَنِّيسَارَتَ،,13,م (صف 6-7),,,,لما حرف الجزم: جاء موعد القطار و لما يصل أبي,,,,,Samar,7.0,,1.0,,,,,,S,,
375,30700020005,4 وَبَنُو يَاوَانَ: أَلِيشَةُ وَتَرْشِيشُ وَكِتِّيمُ وَدُودَانِيمُ.,17,ف (جامعة  1-2),,,,,مفردات عِلمية وتراثية غير متداولة اليوم وغير مألوفة لغير المتخصص المبتدئ,,,,Samar,7.0,,1.0,,,,,,,V,
376,31100060024,فأخذتني الرأفة عليه وقلت للراعي ائتني ببقرة ودع هذا.,13,م (صف 6-7),,,,,كلمات تصف حالات نفسية عميقة مثل الاكتئاب، الضياع، الاستنفار النفسي,,,,Samar,7.0,,1.0,,,,,,,V,
377,10100070027,ولا يزال ضريحه قائما بها حتى الآن..,12,ل (صف 5),,,,,مفردات فصيحة - سامر ٣,,,,Samar,7.0,,1.0,,,,,,,V,
378,10100110097,الثمن,3,ج (صف 1),,,سوابق: ال التعريف,,,,,,Samar,7.0,,1.0,,,,,M,,,
379,10100210051,أتريدين العودة إلى الفقر.. وإلى الكوخ...؟,9,ط (صف 3),,,أداة الاستفهام:  أ (أسمعتَ؟),,,,,,Samar,7.0,,1.0,,,,,M,,,
380,10100230002,ابنتي حبيبتي,5,هـ (صف 2),,,لواحق: ضمير متصل مفرد أو جمع,,,,,,Samar,7.0,,1.0,,,,,M,,,
381,10200020001,ضد كلمة الأعداء  (أ) المنهزمون  (ب) المذموم  (ج) المرسوم  (د) الأصدقاء,7,ز (صف 2),,,جمع التكسير,,,,,,Samar,7.0,,1.0,,,,,M,,,
382,10400100040,بِئْرُ الماءِ (الطوي),13,م (صف 6-7),,,,,,تعابير ثقافية محلية قد لا يفهمها من لا يشترك في نفس الثقافة.,,,Samar,7.0,,1.0,,,,,,,,C
383,10400100100,جُهودِ الدَّوْلَةِ لِاسْتِقْرارِ الْمُواطِنينَ,12,ل (صف 5),,,,,مفردات فصيحة - سامر ٣,,,,Samar,7.0,,1.0,,,,,,,V,
384,10700010086,الأطفال يقفزون في المستنقع ويلتقطون الزهور والفراشات.,7,ز (صف 2),,,جمع التكسير,,,,,,Samar,7.0,,1.0,,,,,M,,,
385,20400400028,أقرأُ الحَديثَ الآتي، ثمَّ:,8,ح (صف 3),,,(ثم  ، حتى  ، أو  ، أم  ، لكن  ، أمّا),,,,,,Samar,7.0,,1.0,,,,,M,,,
386,20400480040,وَأَذْكُرُ هَلْ أُؤَيِّدُها؟,12,ل (صف 5),,,,,مفردات فصيحة - سامر ٣,,,,Samar,7.0,,1.0,,,,,,,V,
387,20600560008,وَيَحْوِي نَقْدًا لِلْمُؤَسَّسَاتِ فِي رُومَانْيَا كَالشُّرْطَةِ وَنِظَامِ الْقَضَاءِ .,14,ن (صف 8-9),,,,,مفردات قانونية، علمية، دينية، سياسية،... غير متخصصة/عامة,,,,Samar,7.0,,1.0,,,,,,,V,
388,20800120050,أنا شديد الحساسية للقطط .,7,ز (صف 2),,,جمع التكسير,,,,,,Samar,7.0,,1.0,,,,,M,,,
389,30100010035,وفي مدة الحرب الصليبية — وذلك نحو سنة ١٠٦٥ — صارت مُضَاهِئَة لفينيسيه في الغنى والثروة؛ حيث كانت موردًا للعساكر التي كان يراد تجريدها إلى البلاد المشرقية،,14,ن (صف 8-9),,,,,مفردات قانونية، علمية، دينية، سياسية،... غير متخصصة/عامة,,,,Samar,7.0,,1.0,,,,,,,V,
390,30100050019,ذلك أن الكمبيوتر كان أداة صُمِّمت لمحاكاة وتقليد أنواع معينة من عمليات «التفكير» البشرية.,14,ن (صف 8-9),,,,,مفردات فصيحة - سامر ٤,,,,Samar,7.0,,1.0,,,,,,,V,
391,30100100038,وقد اعتدنا نحن الأطفال في تلك الأيام أن نقف محدقين في السماء، في انتظار أن تظهر الشمس فنبلغ والدتنا بظهورها.,11,ك (صف 4),٢٠ هو أعلى عدد كلمات مطبعية غير متكررة بدون علامات الترقيم,,,,,,,,Samar,7.0,,1.0,,,,W,,,,
392,30900040037,لا يُقِــيـــمُ العَــزيـزُ بِالبَلَدِ السَهــلِ وَلا يَــنــفَـــعُ الـــذَّلِــيـــلَ النِجَــاءُ,16,ع (صف 12),,,,,مفردات متخصصة ومفردات عربية عالية غير شائعة كثيرا في الفضاء العام. مفردات في الغالب بعيدة عن اللهجات العامية.,,,,Samar,7.0,,1.0,,,,,,,V,
393,10300030005,كانت حربًا ضارية، لا سيما إبان شهور الشتاء الباردة، وكانت الفرحة تغمر الجنود عندما يهل الصيف.,13,م (صف 6-7),,,,,كلمات تصف حالات نفسية عميقة مثل الاكتئاب، الضياع، الاستنفار النفسي,,,,Samar,7.0,,1.0,,,,,,,V,
394,10300070028,هناك نيفرلاند ملونة، ونيفرلاند بالأبيض والأسود، ونيفرلاند بشعاب مرجانية منتشرة بغير نظام، بها قواربُ محطمة، وكهوفٌ مهجورة، وأكواخ صغيرة على الشواطئ، ونيفرلاند بمسنات حدباوات، وسلاحفَ تضع البيض، وأقزام تهوى الحياكة، ونيفرلاند عن أول يوم كابوسي في المدرسة، واختبارات النحو المفاجئة التي لم تستذكر لها، ومحاولتك عدم الضحك في الكنيسة، والنقود التي تهديها جنية الأسنان للأطفال، وحلوى البودينج والشوكولاتة.,14,ن (صف 8-9),,,,,مفردات قانونية، علمية، دينية، سياسية،... غير متخصصة/عامة,,,,Samar,7.0,,1.0,,,,,,,V,
395,10400080073,أُسَمِّعَ سورَةَ النّاسِ.,13,م (صف 6-7),,,,,,تعابير ثقافية محلية قد لا يفهمها من لا يشترك في نفس الثقافة.,,,Samar,7.0,,1.0,,,,,,,,C
396,10400320106,الشاعر عبد الرزاق الدرباس,8,ح (صف 3),,,سوابق أخرى: سين الاستقبال ، واو الاستئناف، فاء العطف,,,,,,Samar,7.0,,1.0,,,,,M,,,
397,20100290024,0,12,ل (صف 5),,,,,مفردات فصيحة - سامر ٣,,,,Samar,7.0,,1.0,,,,,,,V,
398,20600180003,وَجَاءَتْ الْأَهْدَافُ الْأَرْبَعَةُ فِي الشَّوْطِ الثَّانِي,8,ح (صف 3),,,سوابق أخرى: سين الاستقبال ، واو الاستئناف، فاء العطف,,,,,,Samar,7.0,,1.0,,,,,M,,,
399,10100410031,-تعالي هنا يا قردة..,9,ط (صف 3),,,,المنادى,,,,1.0,Samar,8.0,,,,,,,,S,,
400,10100760014,الأستاذ: ما هي معلوماتك عن مؤرخي القرن السادس عشر؟,12,ل (صف 5),,,,,مفردات فصيحة - سامر ٣,,,1.0,Samar,8.0,,,,,,,,,V,
401,10100760029,مأرب – اليمن,3,ج (صف 1),,,سوابق: ال التعريف,,,,,1.0,Samar,8.0,,,,,,,M,,,
402,10101030066,تذكر دائمًا أنك يجب أن تقدر وتحترم الآخرين أيضًا، و (لأنك عجول بطبعك) لا تتسرع في اتخاذ القرارات أو التصرف.,12,ل (صف 5),,,,,مفردات فصيحة - سامر ٣,,,1.0,Samar,8.0,,,,,,,,,V,
403,10101160106,ثم أسرع في خطاه.,8,ح (صف 3),,,(ثم  ، حتى  ، أو  ، أم  ، لكن  ، أمّا),,,,,1.0,Samar,8.0,,,,,,,M,,,
404,10101180089,بدأنا الحوار معها معتمدين على محورين، الأول: محاولة تصحيح أفكارها، وقد استجابت بسرعة لم نتوقعها، وبررت ذلك، بأنها سمعت ما لم تسمعه من قبل!,12,ل (صف 5),لا حد لعدد الكلمات المطبعية,,,,,,,1.0,Samar,8.0,,,,,,W,,,,
405,10101520140,بدأت معنا من جديد معلمة لم نكن نعرفها.,10,ي (صف 4),,,,كان وأخواتها,,,,1.0,Samar,8.0,,,,,,,,S,,
406,10101840027,"الكفل.. مدينة عراقية صغيرة تضم مرقد النبي ""ذا الكفل""",12,ل (صف 5),,,,,"ذو, مفردات فصيحة - سامر ٣",,,1.0,Samar,8.0,,,,,,,,,V,
407,10102050005,*رسوم: فواز,7,ز (صف 2),,,جمع التكسير,,,,,1.0,Samar,8.0,,,,,,,M,,,
408,10102110012,لا تقتصر فائدة النوم على راحة الجسم، فالنوم يساعد على تجديد نشاط خلايا المخ.,11,ك (صف 4),,,,إضافة خيالية (لفظية) طويل القامة,,,,1.0,Samar,8.0,,,,,,,,S,,
409,10102850030,أفريقيا هضبة عظيمة المساحة، متوسطة الارتفاع، تشرف على سهول ساحلية في أغلب الأحيان، أو على أحواض منخفضة أحيانًا أخرى،,14,ن (صف 8-9),,,,,مفردات قانونية، علمية، دينية، سياسية،... غير متخصصة/عامة,,,1.0,Samar,8.0,,,,,,,,,V,
410,10102930010,الشرخ الذي يحدث في الزجاج يتحرك بسرعة، تصل إلى حوالي ثلاثة آلاف ميل في الساعة!,12,ل (صف 5),,,,,مفردات فصيحة - سامر ٣,,,1.0,Samar,8.0,,,,,,,,,V,
411,10300230006,وكان الرجل قوي البنية وطويل القدّ،,11,ك (صف 4),,,,إضافة خيالية (لفظية) طويل القامة,,,,1.0,Samar,8.0,,,,,,,,S,,
412,10300230020,ثم استرسل الرجل بصوت أجش: «سأمكث هنا بعض الوقت، وأنا رجل بسيط؛,12,ل (صف 5),,,,,مفردات فصيحة - سامر ٣,,,1.0,Samar,8.0,,,,,,,,,V,
413,10300230029,وقد كان رجلًا صامتًا يقضي معظم أيامه على الجروف الصخرية عند الشاطئ ينظر في الآفاق عبر تليسكوب نحاسي لامع،,12,ل (صف 5),,,,,مفردات فصيحة - سامر ٣,,,1.0,Samar,8.0,,,,,,,,,V,
414,10300240016,حسنًا، اضحك ...,8,ح (صف 3),,,,المفعول المطلق,,,,1.0,Samar,8.0,,,,,,,,S,,
415,10300300040,سَأَقْتَرِحُ عَلَيْكَ فِي الْحَالِ مَكَانًا عَلَى سَفِينَةِ وَالِدِي، فَلِمَ لَا تَأْتِي مَعَنَا وَحَسْبُ؟»,12,ل (صف 5),,,,,مفردات فصيحة - سامر ٣,,,1.0,Samar,8.0,,,,,,,,,V,
416,10300420048,فَسَأَلَتْهُ: «حَسَنًا، مَا الْأَمْرُ؟»,8,ح (صف 3),,,سوابق أخرى: سين الاستقبال ، واو الاستئناف، فاء العطف,المفعول المطلق,,,,1.0,Samar,8.0,,,,,,,M,S,,
417,10400060027,يَحْفَظُ دُعاءَ النَّوْمِ.,5,هـ (صف 2),,,,جملة فعلية مع مفعول به واحد اسم,,,,1.0,Samar,8.0,,,,,,,,S,,
418,10400070086,ضارِبٌ,2,ب (صف 1),٢ هو أعلى عدد كلمات مطبعية غير متكررة بدون علامات الترقيم,,,,,,,1.0,Samar,8.0,,,,,,W,,,,
419,10400150036,سَفينَةُ الْفَضاءِ,11,ك (صف 4),,,,إضافة خيالية (لفظية) طويل القامة,,,,1.0,Samar,8.0,,,,,,,,S,,
420,10400280097,إِنَّهُ ابْني الوَحيدُ،,10,ي (صف 4),,,,إن وأخواتها,,,,1.0,Samar,8.0,,,,,,,,S,,
421,10500310056,وأعطني هذه الأكياس التي تحملها.,10,ي (صف 4),,,,,أسماء الوصل المفردة,,,1.0,Samar,8.0,,,,,,,,,V,
422,10500460030,وخرج مسرور مهرولًا وهو في حيرةٍ من أمر السلطان، وفيما ينوي أن ينفذه مع وزيره,10,ي (صف 4),,,,,(ممّا – عمّا – عمَّ – علامَ – فيمَ – إلامَ - بمَ...),,,1.0,Samar,8.0,,,,,,,,,V,
423,10500510020,عاد أبو الحسن يضحك وهو يقول: ‹‹بل سأخفي الجزء الأكبر منها، وأتظاهر أن الباقي هو كل ما ورثته››.,12,ل (صف 5),,,,,"(بل - بلى - أجل - قط), مفردات فصيحة - سامر ٣",,,1.0,Samar,8.0,,,,,,,,,V,
424,10500600040,ثم نزل وما هي إلا لحظات، حتى شاهد (منصور) قارب والده يقترب من الشاطئ،,12,ل (صف 5),,,,حصر,,,,1.0,Samar,8.0,,,,,,,,S,,
425,10800090005,قـالَ يقـــولُ    مـالَ  يميـلُ,6,و (صف 2),,,الفعل الماضي المفرد والجمع,,,,,1.0,Samar,8.0,,,,,,,M,,,
426,10800140040,ولغتي تَعرفـُــــها العُصورُ,8,ح (صف 3),,,سوابق أخرى: سين الاستقبال ، واو الاستئناف، فاء العطف,,,,,1.0,Samar,8.0,,,,,,,M,,,
427,20100340007,والجبر هو مفهوم أوسع وأشمل من الحساب أو الجبر الابتدائي.,14,ن (صف 8-9),,,,,مفردات قانونية، علمية، دينية، سياسية،... غير متخصصة/عامة,,,1.0,Samar,8.0,,,,,,,,,V,
428,20100900001,يرجع تاريخ الكويت الحديث والمعاصر إلى أكثر من 400 عام حينما تأسست مدينة الكويت في القرن السابع عشر (1601 - 1700)،,12,ل (صف 5),,,,,مفردات فصيحة - سامر ٣,,,1.0,Samar,8.0,,,,,,,,,V,
429,20101440013,يُشتق مُصطلح علم الأحياء اللاتيني (Biologia) من اليونانية (bios تعني حياة و logia تعني دراسة أو علم).,10,ي (صف 4),,,المبني للمجهول,,,,,1.0,Samar,8.0,,,,,,,M,,,
430,20101460011,في الوقت الحاضر، غالبًا ما يُعد علم الفلك الاحترافي مرادفًا لعلم الفيزياء الفلكية.,14,ن (صف 8-9),,,,,مفردات قانونية، علمية، دينية، سياسية،... غير متخصصة/عامة,,,1.0,Samar,8.0,,,,,,,,,V,
431,20200340015,كم ورد لفظ (كاهن) في القرآن الكريم؟  (أ) مرة  (ب) مرتان  (ج) أربع مرات  (د) سبع مرات,12,ل (صف 5),,,,,مفردات فصيحة - سامر ٣,,,1.0,Samar,8.0,,,,,,,,,V,
432,20200350001,س: ما هو الاسم الذي يُطلق على أنثى الضفدع؟  (أ) هاجه  (ب) عكرشة  (ج) خبثعة,12,ل (صف 5),,,,,مفردات فصيحة - سامر ٣,,,1.0,Samar,8.0,,,,,,,,,V,
433,20200630010,في عهد الخليفة العباسي المأمون ضربت نقود تحمل اسم  (أ) إيلياء  (ب) الرملة  (ج) عسقلان  (د) القدس,15,س (صف 10-11),,,,,المفردات المتخصصة التي لا تكفي معرفة الكلمة وحدها لفهمها، وإنما يحتاج إلى معرفة الفكرة/المفهوم لفهمها,,,1.0,Samar,8.0,,,,,,,,,V,
434,20300170029,بدأ يصيح في الرجال الجالسين في الظِّل،,7,ز (صف 2),,,جمع التكسير,,,,,1.0,Samar,8.0,,,,,,,M,,,
435,20300270001,بَينَ القَديم والجدِيد,7,ز (صف 2),,,,مفعول فيه (ظروف زمان ومكان),,,,1.0,Samar,8.0,,,,,,,,S,,
436,20300290040,وكما أن الحشائش الضارة تعود لتنمو من جديد إذا لم نجتثَّها من جذورها، فلا سبيلَ أمامنا للقضاء على العنصرية ما لم نهتمَّ بدراسة جذورها وصولًا إلى الفِكَر الأساسية التي تقوم عليها.,15,س (صف 10-11),,,,,المفردات المتخصصة التي لا تكفي معرفة الكلمة وحدها لفهمها، وإنما يحتاج إلى معرفة الفكرة/المفهوم لفهمها,,,1.0,Samar,8.0,,,,,,,,,V,
437,20400100014,هَلْ تَساءَلْتَ يَوْمًا كَمْ تَحْتاجُ مِنَ المِياهِ وَالغِذاءِ وَالمَوارِدِ الطَّبيعِيَّةِ لِتَلْبِيَةِ احْتِياجاتِكَ؟ وَكَمْ مِنْ مِساحَةِ الكُرَةِ الأَرْضِيَّةِ تَحْتاجُ لِتَوْفيرِ هَذِهِ الِاحْتِياجاتِ؟ وَكَيْفَ يُمْكِنُ أَنْ نَحْسِبَ هَذِهِ المِساحَةَ؟,14,ن (صف 8-9),,,,,مفردات قانونية، علمية، دينية، سياسية،... غير متخصصة/عامة,,,1.0,Samar,8.0,,,,,,,,,V,
438,20400420075,أسمِّعَ الآياتِ الكريمةَ تسميعًا متقنًا.,8,ح (صف 3),,,,المفعول المطلق,,,,1.0,Samar,8.0,,,,,,,,S,,
439,20400450020,الأمنُ الوطنيُّ,12,ل (صف 5),,,,,مفردات فصيحة - سامر ٣,,,1.0,Samar,8.0,,,,,,,,,V,
440,20500140008,وكان للاهتمام المتزايد من جانب الجيومورفولجيين بالجغرافيا الحيوية أثره في تطور هذا الفرع الجغرافي.,15,س (صف 10-11),,,,,المفردات المتخصصة التي لا تكفي معرفة الكلمة وحدها لفهمها، وإنما يحتاج إلى معرفة الفكرة/المفهوم لفهمها,,,1.0,Samar,8.0,,,,,,,,,V,
441,20600020001,مُدَّعِي الْجِنَائِيَّةِ الدَّوْلِيَّةِ قَدَّمَ مَعْلُومَاتٍ مَغْلُوطَةً عَنْ دَارْفُورَ,14,ن (صف 8-9),,,,,مفردات قانونية، علمية، دينية، سياسية،... غير متخصصة/عامة,,,1.0,Samar,8.0,,,,,,,,,V,
442,20700490004,فهي توفر العديد من الأشياء التي تسعى لترسيخ قيمة التسامح والتعايش باللغتين العربية والإنجليزية .,12,ل (صف 5),,,,,مفردات فصيحة - سامر ٣,,,1.0,Samar,8.0,,,,,,,,,V,
443,20800020058,إنني على يقين أن المجرم قريب .,10,ي (صف 4),,,,إن وأخواتها,,,,1.0,Samar,8.0,,,,,,,,S,,
444,20800060027,ناكاي .,7,ز (صف 2),,أفعال/أسماء معتلة الآخر,,,,,,1.0,Samar,8.0,,,,,O,,,,,
445,20800070105,شيكات سياحية . شكراً . خذ تذكرتك وبطاقة المرور للصعود على متن الطائرة . كن هناك قبل وقت الرحلة بساعة من فضلك .,11,ك (صف 4),٢٠ هو أعلى عدد كلمات مطبعية غير متكررة بدون علامات الترقيم,,,,,,,1.0,Samar,8.0,,,,,,W,,,,
446,20800200095,لا يا سيدي . هذه الظهيرة محجوزة بالكامل . ومع ذلك يمكن أن تحجز غدا .,10,ي (صف 4),,,,آخر - تراكيب نحوية,,,,1.0,Samar,8.0,,,,,,,,S,,
447,21100070006,بين طعن القَنا وخَفْق البُنودِ,17,ف (جامعة  1-2),,,,,مفردات عِلمية وتراثية غير متداولة اليوم وغير مألوفة لغير المتخصص المبتدئ,,,1.0,Samar,8.0,,,,,,,,,V,
448,21100130010,سَلَّ جسمي، وبَراني ( ),13,م (صف 6-7),,,,,كلمات تصف حالات نفسية عميقة مثل الاكتئاب، الضياع، الاستنفار النفسي,,,1.0,Samar,8.0,,,,,,,,,V,
449,30100640011,وأظلني بتونس عيدُ الفطر فحضرْتُ المصلى،,10,ي (صف 4),,,,كان وأخواتها,,,,1.0,Samar,8.0,,,,,,,,S,,
